"id","text","category","source","split"
"1557","कञ्चनपुर वडा नं 5 मा बत्ती जाने समस्या निकै बढेको छ, ट्रान्सफर्मरमा विस्फोट हुने डर छ, र भोल्टेज फ्लक्चुएसन निकै बढेको छ। अब चुप बसिँदैन। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1558","धनगढी मा बिजुली सम्बन्धी समस्या छ। जिम्मेवार अधिकारी भेट्नै पाइँदैन। कसलाई भन्ने हो थाहा छैन।","electricity","hello_sarkar","val"
"1559","अछाम मा बत्ती ठिक छ तर नजिकैको प्यूठान मा बत्ती अफ अन हुने गरेको छ। धेरै कष्ट भइरहेको छ। किन यस्तो भेदभाव?","electricity","hello_sarkar","test"
"1560","हाम्रो घरको अनुमानित बिल काटिएको छ। मिटर बक्स भाँचिएको छ। हामी सबै परेशान छौं।","electricity","hello_sarkar","train"
"1561","पोखरा मा एक हप्तादेखि बत्ती अफ अन हुने गरेको छ, तुरुन्त कारबाही गरिदिनुहोस्!","electricity","hello_sarkar","train"
"1562","सुर्खेत वडा नं 13 मा बत्ती नआउँदा सुपरमार्केटको फ्रिजर बन्द भयो। हामी सबै परेशान छौं। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1563","बारा वडा नं 30 मा बत्ती नआउँदा बेकरीको ओभन चलाउन सकिएन। अब केही गरिदिनुस्। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1564","भोजपुर क्षेत्रमा ट्रान्सफर्मरले लोड धान्न सकेको छैन। अस्ति रातिदेखि यही समस्या छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1565","रामेछाप मा नाङ्गो तार सडकमा झुण्डिएको छ। कसैलाई करन्ट लाग्ने खतरा छ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"1566","हाम्रो टोलमा पोल ढल्ने अवस्थामा छ। बच्चाहरूका लागि ठूलो खतरा छ। जनताको गुनासो कसले सुन्छ।","electricity","hello_sarkar","train"
"1567","हाम्रो त्रिभुवननगर वडा नं 19 मा भोल्टेज धेरै कम आउँछ। रातभर अँध्यारोमा बस्नुपरेको छ। तुरुन्त कारबाही गरिदिनुहोस्। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","train"
"1568","बारा क्षेत्रमा ट्रान्सफर्मर पड्किएको छ। केही दिनदेखि यही समस्या छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","electricity","hello_sarkar","val"
"1569","रुपन्देही मा तार कटिएर खसेको छ। दुर्घटना हुने डर छ। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","test"
"1570","पर्सा वडा नं 14 मा गएको महिनादेखि बत्ती आउँदैन। गर्भवती महिलालाई कठिनाइ भएको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"1571","धनुषा वडा नं 7 मा बिजुली नियमित रूपमा काटिन्छ, ट्रान्सफर्मर फेर्नुपर्ने अवस्था छ, र भोल्टेज फ्लक्चुएसन निकै बढेको छ। हामी सबै परेशान छौं। जनताको पीडा बुझ्नुहोस्।","electricity","hello_sarkar","train"
"1572","जनकपुर वडा नं 25 मा पाँच दिनदेखि बत्ती जाने समस्या निकै बढेको छ। फ्रिजमा राखेको खानेकुरा सबै बिग्रिएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","electricity","hello_sarkar","train"
"1573","हाम्रो घरको अनुमानित बिल काटिएको छ। मिटर बिग्रिएको छ। अत्यन्त दुःखित छौं।","electricity","hello_sarkar","train"
"1574","म ललितपुर को बासिन्दा हुँ। भोल्टेज धेरै कम आउँछ, गर्भवती महिलालाई कठिनाइ भएको छ। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","train"
"1575","सप्तरी वडा नं 14 मा मिटर बक्स भाँचिएको छ। बिल अनलाइन तिर्न सकिँदैन। यसमा छानबिन गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1576","हाम्रो लमजुङ वडा नं 14 मा भोल्टेज धेरै कम आउँछ। फ्रिजमा राखेको खानेकुरा सबै बिग्रिएको छ। नागरिकलाई बिर्सिएको जस्तो छ। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","train"
"1577","सुर्खेत वडा नं 21 मा हिजोदेखि बिजुली नियमित रूपमा काटिन्छ। कामकाज ठप्प भएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1578","हेटौंडा वडा नं 18 मा मिटरमा देखिएको र बिलमा उल्लेख फरकफरक छ। बिलको हिसाब मिल्दैन। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","val"
"1579","पाल्पा क्षेत्रमा ट्रान्सफर्मर पुरानो भइसकेको छ। बिहीबारदेखि यही समस्या छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","test"
"1580","बिरामी बुवा घरमा हुनुहुन्छ। दमक वडा नं 11 मा गत सोमबारदेखि बिजुली काटिएको छ। बुढापाकालाई निकै गाह्रो भएको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1581","केही दिनदेखि सिद्धार्थनगर वडा नं 22 मा लाइन गइरहेको छ। फ्याक्ट्रीको उत्पादन रोकिएको छ। गर्भवती महिलालाई कठिनाइ भएको छ। जिम्मेवार कसले लिन्छ।","electricity","hello_sarkar","train"
"1582","बाजुरा क्षेत्रमा ट्रान्सफर्मर पड्किएको छ। गएको शुक्रबारदेखि यही समस्या छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","electricity","hello_sarkar","train"
"1583","बिरामी बुवा घरमा हुनुहुन्छ। सल्यान वडा नं 15 मा बीस दिनदेखि बत्ती आउँदैन। कामकाज ठप्प भएको छ। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1584","यो दोस्रो / तेस्रो पटकको गुनासो हो। तुलसीपुर मा बिजुली आपूर्ति बन्द छ। कार्यालयमा गएर भन्दा 'हेर्छौं' भन्ने मात्र जवाफ आउँछ। कहिलेसम्म यस्तै हुन्छ।","electricity","hello_sarkar","train"
"1585","हाम्रो घरको बिल दोब्बर आएको छ। मिटर बिग्रिएको छ। अब त सहनै सकिँदैन।","electricity","hello_sarkar","train"
"1586","सिन्धुपाल्चोक मा बिजुली सम्बन्धी समस्या छ। फोन गर्दा कसैले उठाउँदैन। जनतालाई यस्तो सास्ती किन।","electricity","hello_sarkar","train"
"1587","सल्यान मा तार भुइँमै छुँदैछ। विद्युत् दुर्घटनाको सम्भावना बढेको छ। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1588","हाम्रो घरको बिल तिरे पनि लाइन काटिएको छ। मिटरमा देखिएको र बिलमा उल्लेख फरकफरक छ। नागरिकलाई बिर्सिएको जस्तो छ।","electricity","hello_sarkar","val"
"1589","बर्दिया मा तार कटिएर खसेको छ। विद्युत् दुर्घटनाको सम्भावना बढेको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","test"
"1590","धादिङ वडा नं 27 मा दुई तीन दिनदेखि बिजुली आपूर्ति बन्द छ। बालबालिकाको पढाइमा असर परेको छ। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"1591","हुम्ला वडा नं 16 मा बत्ती नआउँदा होटलमा खाना बनाउन गाह्रो भएको छ। अब चुप बसिँदैन। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1592","हाम्रो घरको अनुमानित बिल काटिएको छ। मिटर बक्स भाँचिएको छ। तुरुन्त कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1593","अछाम वडा नं 12 मा बत्ती अफ अन हुने गरेको छ, ट्रान्सफर्मर पड्किएको छ, र भोल्टेज धेरै कम आउँछ। जिम्मेवार कसले लिन्छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1594","जनकपुर वडा नं 10 मा मिटरको रिडिङ गलत देखिन्छ। बिलमा अनावश्यक शुल्क थपिएको छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1595","हाम्रो टोलमा पोल सडकतिर झुकेको छ। छुँदा सर्ट हुने अवस्था छ। जनतालाई यस्तो सास्ती किन।","electricity","hello_sarkar","train"
"1596","हाम्रो घरको बिल दोब्बर आएको छ। मिटर अनुमानमा घुम्छ। अब केही गरिदिनुस्।","electricity","hello_sarkar","train"
"1597","कलैया मा वर्षापछि दिनौँ बत्ती हुँदैन। पाँच दिनदेखि यो समस्या छ। कामकाज ठप्प भएको छ।","electricity","hello_sarkar","train"
"1598","हामी मोरङ मा बस्छौं। मिटर अनुमानमा घुम्छ, बिल अनलाइन तिर्न सकिँदैन। जनताको पीडा बुझ्नुहोस्।","electricity","hello_sarkar","val"
"1599","प्रधानमन्त्री कार्यालयमा लहान बाट निवेदन। बिजुलीको तार रूखमा अल्झिएको छ, दुर्घटना हुने डर छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","electricity","hello_sarkar","test"
"1600","आज बिहानदेखि मोरङ वडा नं 31 मा बिजुली काटिएको छ। फ्याक्ट्रीको उत्पादन रोकिएको छ। दैनिक जीवन अस्तव्यस्त भएको छ। जिम्मेवार कसले लिन्छ।","electricity","hello_sarkar","train"
"1601","लहान वडा नं 13 मा मिटर बिग्रिएको छ। बिल अनपेक्षित रूपमा बढी आएको छ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"1602","रुकुम मा बत्ती ठिक छ तर नजिकैको काभ्रेपलाञ्चोक मा बिजुली नियमित रूपमा काटिन्छ। कहिलेसम्म यस्तै हुन्छ। किन यस्तो भेदभाव?","electricity","hello_sarkar","train"
"1603","छ दिनदेखि जाजरकोट वडा नं 32 मा बिजुली आपूर्ति बन्द छ। पसल चलाउन सकिँदैन। पानी तान्ने मोटर चलाउन सकिँदैन। हामी सबै परेशान छौं।","electricity","hello_sarkar","train"
"1604","हाम्रो जाजरकोट वडा नं 11 मा भोल्टेज घटबढ हुन्छ। पानी तान्ने मोटर चलाउन सकिँदैन। सरकारले ध्यान दिनुपर्छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"1605","नुवाकोट मा बिजुली सम्बन्धी समस्या छ। वडा कार्यालयले विद्युत् प्राधिकरणलाई पठायो भन्छ, प्राधिकरणले वडालाई भन्छ। जिम्मेवार कसले लिन्छ।","electricity","hello_sarkar","train"
"1606","बुटवल मा बिजुली सम्बन्धी समस्या छ। वडा कार्यालयले विद्युत् प्राधिकरणलाई पठायो भन्छ, प्राधिकरणले वडालाई भन्छ। तुरुन्त कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1607","हेलो सरकार मार्फत म्याग्दी बाट जानकारी गराउँदैछु। मिटर जडान अहिलेसम्म भएको छैन, बिल तिरे पनि लाइन काटिएको छ। जनताको पीडा बुझ्नुहोस्।","electricity","hello_sarkar","train"
"1608","हाम्रो टोलमा पोल बाङ्गो भएको छ। बच्चाहरूका लागि ठूलो खतरा छ। असह्य भइसकेको छ।","electricity","hello_sarkar","val"
"1609","लामो समयदेखि इलाम वडा नं 6 मा बत्ती जाने समस्या निकै बढेको छ। सुपरमार्केटको फ्रिजर बन्द भयो। दैनिक जीवन अस्तव्यस्त भएको छ। कहिलेसम्म यस्तै हुन्छ।","electricity","hello_sarkar","test"
"1610","हाम्रो घरको बिल तिर्‍यो तर रसिद आएको छैन। मिटर बक्स भाँचिएको छ। अब चुप बसिँदैन।","electricity","hello_sarkar","train"
"1611","हिजो रातिदेखि बैतडी वडा नं 27 मा बिजुली काटिएको छ। पसल चलाउन सकिँदैन। गर्भवती महिलालाई कठिनाइ भएको छ। प्रशासनले सुन्नुपर्छ।","electricity","hello_sarkar","train"
"1612","राजविराज मा बिजुली सम्बन्धी समस्या छ। फोन गर्दा कसैले उठाउँदैन। जनतालाई यस्तो सास्ती किन।","electricity","hello_sarkar","train"
"1613","अस्ति रातिदेखि बैतडी वडा नं 1 मा लाइन गइरहेको छ। बेकरीको ओभन चलाउन सकिएन। बालबालिकाको पढाइमा असर परेको छ। कसलाई भन्ने हो थाहा छैन।","electricity","hello_sarkar","train"
"1614","रोल्पा क्षेत्रमा ट्रान्सफर्मर पुरानो भइसकेको छ। दुई तीन दिनदेखि यही समस्या छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","electricity","hello_sarkar","train"
"1615","हामी त्रिभुवननगर मा बस्छौं। पानी पर्दा सिधै बत्ती जान्छ, दश दिनदेखि यही हालत छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"1616","दाङ वडा नं 27 मा मिटर अनुमानमा घुम्छ। बिल दोब्बर आएको छ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"1617","हाम्रो टोलमा पोल बाङ्गो भएको छ। कसैलाई करन्ट लाग्ने खतरा छ। असह्य भइसकेको छ।","electricity","hello_sarkar","train"
"1618","दुई हप्तादेखि बर्दिया वडा नं 5 मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। व्यवसाय ठप्प भएको छ। बुढापाकालाई निकै गाह्रो भएको छ। यो अन्याय हो।","electricity","hello_sarkar","val"
"1619","काभ्रेपलाञ्चोक मा केही दिनदेखि बिजुली काटिएको छ, अत्यन्त दुःखित छौं!","electricity","hello_sarkar","test"
"1620","बाँके क्षेत्रमा ट्रान्सफर्मर पड्किएको छ। केही दिनदेखि यही समस्या छ। जनताको पीडा बुझ्नुहोस्।","electricity","hello_sarkar","train"
"1621","इटहरी वडा नं 14 मा बीस दिनदेखि बत्ती आउँदैन। पानी तान्ने मोटर चलाउन सकिँदैन। जनताको पीडा बुझ्नुहोस्।","electricity","hello_sarkar","train"
"1622","बाँके वडा नं 32 मा बत्ती अफ अन हुने गरेको छ, ट्रान्सफर्मरबाट तेल चुहिएको छ, र भोल्टेज कम हुँदा उपकरण चल्दैनन्। कहिलेसम्म यस्तै हुन्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1623","हुम्ला मा बिजुली सम्बन्धी समस्या छ। फोन गर्दा कसैले उठाउँदैन। यो अन्याय हो।","electricity","hello_sarkar","train"
"1624","बारा मा बिजुली सम्बन्धी समस्या छ। मर्मत टोली आउँछ भनेर भनियो तर अहिलेसम्म आएको छैन। तुरुन्त कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1625","यो दोस्रो / तेस्रो पटकको गुनासो हो। बुटवल मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। जिम्मेवार अधिकारी भेट्नै पाइँदैन। नागरिकलाई बिर्सिएको जस्तो छ।","electricity","hello_sarkar","train"
"1626","हाम्रो काठमाडौं वडा नं 30 मा तीव्र भोल्टेज आउँदा बत्ती पड्किन्छ। पानी तान्ने मोटर चलाउन सकिँदैन। अब त सहनै सकिँदैन। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1627","हाम्रो परिवारमा सानो बच्चा छ। दोलखा वडा नं 18 मा अस्ति रातिदेखि बत्ती जाने समस्या निकै बढेको छ। फ्रिजमा राखेको खानेकुरा सबै बिग्रिएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1628","यो दोस्रो / तेस्रो पटकको गुनासो हो। रौतहट मा बत्ती अफ अन हुने गरेको छ। पटकपटक निवेदन दिँदा पनि कुनै नतिजा आएको छैन। कहिलेसम्म यस्तै हुन्छ।","electricity","hello_sarkar","val"
"1629","काठमाडौं वडा नं 21 मा मिटर बिग्रिएको छ। बिलको हिसाब मिल्दैन। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","test"
"1630","अछाम वडा नं 29 मा गएको शनिबारदेखि बत्ती अफ अन हुने गरेको छ। पानी तान्ने मोटर चलाउन सकिँदैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"1631","यो दोस्रो / तेस्रो पटकको गुनासो हो। नेपालगञ्ज मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। मर्मत टोली आउँछ भनेर भनियो तर अहिलेसम्म आएको छैन। जिम्मेवार कसले लिन्छ।","electricity","hello_sarkar","train"
"1632","हाम्रो जाजरकोट वडा नं 19 मा भोल्टेज कम हुँदा उपकरण चल्दैनन्। कामकाज ठप्प भएको छ। अब त सहनै सकिँदैन। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"1633","धनकुटा वडा नं 3 मा लाइन गइरहेको छ, ट्रान्सफर्मरमा विस्फोट हुने डर छ, र भोल्टेज धेरै कम आउँछ। कामै हुँदैन यहाँ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"1634","मकवानपुर मा दश दिनदेखि बत्ती अफ अन हुने गरेको छ। कहिले आउँछ बत्ती? कसलाई भन्ने हो थाहा छैन।","electricity","hello_sarkar","train"
"1635","रौतहट मा आज बिहानदेखि बत्ती जाने समस्या निकै बढेको छ, यो अन्याय हो!","electricity","hello_sarkar","train"
"1636","कलैया वडा नं 6 मा मिटर बिग्रिएको छ। बिल अनलाइन तिर्न सकिँदैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"1637","गौर वडा नं 21 मा लामो समयदेखि बिजुली आपूर्ति बन्द छ। कामकाज ठप्प भएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"1638","हाम्रो घरको बिल तिरे पनि लाइन काटिएको छ। मिटरमा देखिएको र बिलमा उल्लेख फरकफरक छ। कसलाई भन्ने हो थाहा छैन।","electricity","hello_sarkar","val"
"1639","ओखलढुंगा मा तार घरको छानासँग छोइएको छ। विद्युत् दुर्घटनाको सम्भावना बढेको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","test"
"1640","हाम्रो बाजुरा वडा नं 15 मा भोल्टेज कम हुँदा उपकरण चल्दैनन्। बुढापाकालाई निकै गाह्रो भएको छ। असह्य भइसकेको छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","electricity","hello_sarkar","train"
"1641","सल्यान वडा नं 25 मा बत्ती नआउँदा सुपरमार्केटको फ्रिजर बन्द भयो। यो अन्याय हो। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"1642","बिरेन्द्रनगर वडा नं 19 मा स्ट्रीट लाइट बलेको छैन। बच्चाहरूका लागि ठूलो खतरा छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1643","इलाम वडा नं 13 मा बत्ती नआउँदा पसल चलाउन सकिँदैन। प्रशासनले सुन्नुपर्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1644","दार्चुला मा तार पुरानो भएर खुकुलो छ। छुँदा सर्ट हुने अवस्था छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"1645","बैतडी वडा नं 4 मा हिजो रातिदेखि बत्ती जाने समस्या निकै बढेको छ। पानी तान्ने मोटर चलाउन सकिँदैन। यसमा छानबिन गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1646","डोल्पा वडा नं 9 मा बत्ती नआउँदा होटलमा खाना बनाउन गाह्रो भएको छ। कसलाई भन्ने हो थाहा छैन। यसमा छानबिन गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1647","ओखलढुंगा वडा नं 30 मा चार दिनदेखि लाइन गइरहेको छ। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"1648","सिन्धुपाल्चोक वडा नं 30 मा मिटरको रिडिङ गलत देखिन्छ। बिल तिर्‍यो तर रसिद आएको छैन। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","val"
"1649","झापा वडा नं 21 मा बिहीबारदेखि बिजुली काटिएको छ। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","test"
"1650","आज दिउँसो ३ बजेतिर सिराहा मा बत्ती जाने समस्या निकै बढेको छ। मोबाइल चार्ज गर्नै सकिएको छैन। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","electricity","hello_sarkar","train"
"1651","तीन दिनदेखि बाजुरा वडा नं 10 मा बत्ती जाने समस्या निकै बढेको छ। होटलमा खाना बनाउन गाह्रो भएको छ। अपाङ्गता भएका व्यक्तिलाई समस्या परेको छ। हामी सबै परेशान छौं।","electricity","hello_sarkar","train"
"1652","हाम्रो टोलमा पोलबाट स्पार्क आएको छ। विद्युत् दुर्घटनाको सम्भावना बढेको छ। तुरुन्त कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1653","रौतहट मा वर्षामा बिजुली काटिन्छ। हिजोदेखि यो समस्या छ। रातभर अँध्यारोमा बस्नुपरेको छ।","electricity","hello_sarkar","train"
"1654","चार दिनदेखि अर्घाखाँची वडा नं 31 मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। सुपरमार्केटको फ्रिजर बन्द भयो। पानी तान्ने मोटर चलाउन सकिँदैन। असह्य भइसकेको छ।","electricity","hello_sarkar","train"
"1655","कैलाली वडा नं 19 मा बत्ती जाने समस्या निकै बढेको छ, ट्रान्सफर्मर पुरानो भइसकेको छ, र भोल्टेज धेरै कम आउँछ। अब त सहनै सकिँदैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1656","आज बिहान ६ बजेदेखि डोटी मा बत्ती अफ अन हुने गरेको छ। गर्भवती महिलालाई कठिनाइ भएको छ। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","train"
"1657","आज राति ८ बजेदेखि रुपन्देही मा बत्ती अफ अन हुने गरेको छ। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","electricity","hello_sarkar","train"
"1658","गोरखा मा तार भुइँमै छुँदैछ। विद्युत् दुर्घटनाको सम्भावना बढेको छ। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","val"
"1659","डोल्पा वडा नं 7 मा केही दिनदेखि लाइन गइरहेको छ। पानी तान्ने मोटर चलाउन सकिँदैन। यसमा छानबिन गरिदिनुहोस्।","electricity","hello_sarkar","test"
"1660","हाम्रो टोलमा पोल बाङ्गो भएको छ। बच्चाहरूका लागि ठूलो खतरा छ। न्याय चाहिन्छ।","electricity","hello_sarkar","train"
"1661","त्रिभुवननगर मा तीन दिनदेखि बिजुली काटिएको छ, यो सेवा होइन, यातना हो!","electricity","hello_sarkar","train"
"1662","इलाम वडा नं 28 मा बत्ती नआउँदा दूध र तरकारी फाल्नुपरेको छ। तुरुन्त कारबाही गरिदिनुहोस्। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"1663","तुलसीपुर वडा नं 16 मा लामो समयदेखि बत्ती अफ अन हुने गरेको छ। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"1664","घरमा बुढाबुढी मात्र बस्नुहुन्छ। सर्लाही वडा नं 25 मा अस्ति रातिदेखि बिजुली काटिएको छ। मोबाइल चार्ज गर्नै सकिएको छैन। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"1665","गत सोमबारदेखि सिराहा वडा नं 29 मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। व्यवसाय ठप्प भएको छ। स्वास्थ्य सेवामा प्रभाव परेको छ। कसलाई भन्ने हो थाहा छैन।","electricity","hello_sarkar","train"
"1666","तुलसीपुर क्षेत्रमा ट्रान्सफर्मरमा विस्फोट हुने डर छ। दुई तीन दिनदेखि यही समस्या छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","electricity","hello_sarkar","train"
"1667","स्याङ्जा वडा नं 2 मा बत्ती अफ अन हुने गरेको छ, ट्रान्सफर्मर फेर्नुपर्ने अवस्था छ, र तीव्र भोल्टेज आउँदा बत्ती पड्किन्छ। कसलाई भन्ने हो थाहा छैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"1668","घरमा बुढाबुढी मात्र बस्नुहुन्छ। जाजरकोट वडा नं 31 मा दुई तीन दिनदेखि बिजुली नियमित रूपमा काटिन्छ। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। जनताको पीडा बुझ्नुहोस्।","electricity","hello_sarkar","val"
"1669","इटहरी मा तार कटिएर खसेको छ। बच्चाहरूका लागि ठूलो खतरा छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","test"
"1670","कपिलवस्तु वडा नं 26 मा बत्ती आउँदैन, ट्रान्सफर्मर पुरानो भइसकेको छ, र भोल्टेज कम हुँदा उपकरण चल्दैनन्। अब चुप बसिँदैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"1671","काभ्रेपलाञ्चोक वडा नं 5 मा बिजुली काटिएको छ, ट्रान्सफर्मरले लोड धान्न सकेको छैन, र तीव्र भोल्टेज आउँदा बत्ती पड्किन्छ। कसलाई भन्ने हो थाहा छैन। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","train"
"1672","नवजात शिशु भएको परिवार हो। कपिलवस्तु वडा नं 1 मा आज बिहानदेखि बत्ती अफ अन हुने गरेको छ। फ्रिजमा राखेको खानेकुरा सबै बिग्रिएको छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"1673","गुलरिया वडा नं 14 मा दुई तीन दिनदेखि लाइन गइरहेको छ। स्वास्थ्य सेवामा प्रभाव परेको छ। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","train"
"1674","हाम्रो घरको बिल अनपेक्षित रूपमा बढी आएको छ। मिटर बिग्रिएको छ। कसलाई भन्ने हो थाहा छैन।","electricity","hello_sarkar","train"
"1675","डोटी मा बत्ती ठिक छ तर नजिकैको डोल्पा मा लाइन गइरहेको छ। कहिलेसम्म यस्तै हुन्छ। किन यस्तो भेदभाव?","electricity","hello_sarkar","train"
"1676","म्याग्दी वडा नं 20 मा तीन दिनदेखि बिजुली आपूर्ति बन्द छ। गर्भवती महिलालाई कठिनाइ भएको छ। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","train"
"1677","हामी धनकुटा मा बस्छौं। ट्रान्सफर्मरबाट तेल चुहिएको छ, बत्ती जाने समस्या निकै बढेको छ। जनताको पीडा बुझ्नुहोस्।","electricity","hello_sarkar","train"
"1678","पाल्पा मा हिजो रातिदेखि बत्ती जानु र आउनु निरन्तर भइरहेको छ। कहिले आउँछ बत्ती? सरकारले ध्यान दिनुपर्छ।","electricity","hello_sarkar","val"
"1679","सप्तरी मा तार पुरानो भएर खुकुलो छ। बच्चाहरूका लागि ठूलो खतरा छ। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","test"
"1680","हाम्रो घरको बिल तिर्‍यो तर रसिद आएको छैन। मिटर अनुमानमा घुम्छ। धेरै कष्ट भइरहेको छ।","electricity","hello_sarkar","train"
