"id","text","category","source","split"
"1187","जुम्ला वडा नं 31 मा मान्छेले फोहोर जलाउँदा धुवाँ फैलिन्छ। बच्चालाई बिरामी पार्ने अवस्था छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","test"
"1188","इलाम मा फोहोर उठाउने गाडी समयमा आउँदैन। फोहोर उठाइएको छैन। नागरिकलाई बिर्सिएको जस्तो छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"1189","म रामेछाप को बासिन्दा हुँ। नगरपालिकाले फोहोर उठाउन छोडेको छ। टोलभरि दुर्गन्ध छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"1190","डोल्पा वडा नं 17 मा गएको शनिबारदेखि हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। बिहानदेखि राति सम्म गन्ध आइरहेको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1191","म जुम्ला को बासिन्दा हुँ। फोहोर उठाइएको छैन। बिहानदेखि राति सम्म गन्ध आइरहेको छ। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"1192","कैलाली मा ढलमा फोहोर थुनिएको छ। गत सोमबारदेखि यही अवस्था छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"1193","मकवानपुर वडा नं 2 मा बीस दिनदेखि फोहोर उठाइएको छैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। यो मानवीय अधिकारको उल्लंघन हो।","garbage","hello_sarkar","train"
"1194","पाल्पा मा एक हप्तादेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन, यो अन्याय हो!","garbage","hello_sarkar","train"
"1195","बाजुरा वडा नं 19 मा फोहोर वर्गीकरण गरे पनि मिश्रित लगिन्छ। नागरिकलाई बिर्सिएको जस्तो छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"1196","हेलो सरकार मार्फत गुनासो। खोटाङ मा फोहोर सङ्कलन गर्ने गाडी आउँदैन, बिहानदेखि राति सम्म गन्ध आइरहेको छ। सरकारले ध्यान दिनुपर्छ।","garbage","hello_sarkar","val"
"1197","सप्तरी मा विद्यालय नजिक फोहोर थुपारिएको छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","test"
"1198","घरमा बिरामी हुनुहुन्छ। तुलसीपुर वडा नं 10 मा टोलभरि दुर्गन्ध छ। बच्चालाई बिरामी पार्ने अवस्था छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1199","इटहरी मा एक हप्तादेखि फोहोर उठ्न आएको छैन, तुरुन्त कारबाही गरिदिनुहोस्!","garbage","hello_sarkar","train"
"1200","महोत्तरी वडा नं 10 मा कुकुरले फोहोर छर्‍याउँछ। सडकमा फोहोर थुपारिएको छ। नागरिकलाई बिर्सिएको जस्तो छ।","garbage","hello_sarkar","train"
"1201","दाङ मा नाली थुनिँदा पानी घरभित्रै पस्छ। आज बिहानदेखि यही अवस्था छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"1202","पाल्पा वडा नं 30 मा छुट्याएर राखे पनि गाडीले सबै मिसाउँछ। अब केही गरिदिनुस्। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1203","बुटवल वडा नं 24 मा मान्छेले फोहोर जलाउँदा धुवाँ फैलिन्छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1204","पटकपटक गुनासो गर्दा पनि रुकुम मा फोहोर उठ्ने गरेको छैन। अत्यन्त दुःखित छौं। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"1205","म गुलरिया को बासिन्दा हुँ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। बिहानदेखि राति सम्म गन्ध आइरहेको छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","train"
"1206","हाम्रो रुपन्देही वडा नं 26 मा नाक थुनेर हिँड्नुपर्ने अवस्था छ। मक्खी र लामखुट्टे बढेका छन्। जनतालाई यस्तो सास्ती किन।","garbage","hello_sarkar","val"
"1207","अर्घाखाँची क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। फुटपाथमा फोहोर जम्मा भएको छ। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","test"
"1208","सिन्धुपाल्चोक वडा नं 4 मा गत सोमबारदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1209","नुवाकोट वडा नं 16 मा फोहोर पोल्दा सास फेर्न गाह्रो हुन्छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"1210","सिन्धुपाल्चोक मा गाडी आउने तालिका पालना हुँदैन। फोहोर सङ्कलन गर्ने गाडी आउँदैन। नागरिकलाई बिर्सिएको जस्तो छ। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"1211","घरमा बिरामी हुनुहुन्छ। तानसेन वडा नं 28 मा नाक थुनेर हिँड्नुपर्ने अवस्था छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"1212","धादिङ क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। सडकको बीचमै फोहोरको थुप्रो छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"1213","दमक वडा नं 15 मा स्वेत कुकुरको बथानले फोहोर छरिदिन्छ। सडकको बीचमै फोहोरको थुप्रो छ। अब केही गरिदिनुस्।","garbage","hello_sarkar","train"
"1214","तेह्रथुम वडा नं 10 मा नगरपालिकाले फोहोर उठाउन छोडेको छ, कचरा पेटी ओभरफ्लो भएको छ, र कुहिएको फोहोरको गन्ध सहन सकिँदैन। अब त सहनै सकिँदैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"1215","पटकपटक गुनासो गर्दा पनि भक्तपुर मा फोहोर उठ्ने गरेको छैन। कसलाई भन्ने हो थाहा छैन। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1216","दमक मा मन्दिर वरिपरि फोहोर छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","val"
"1217","दार्चुला वडा नं 11 मा सुख्खा ओसिलो छुट्याए पनि एकैमा हालिन्छ। कामै हुँदैन यहाँ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","test"
"1218","सिन्धुपाल्चोक मा फोहोर उठाउने गाडी समयमा आउँदैन। हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। नागरिकलाई बिर्सिएको जस्तो छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"1219","तानसेन मा ढलमा फोहोर थुनिएको छ। एक हप्तादेखि यही अवस्था छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"1220","हेलो सरकार मार्फत गुनासो। धनकुटा मा फोहोर उठ्न आएको छैन, असह्य दुर्गन्ध फैलिएको छ। जनतालाई यस्तो सास्ती किन।","garbage","hello_sarkar","train"
"1221","डोटी मा पन्ध्र दिनदेखि हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, तुरुन्त कारबाही गरिदिनुहोस्!","garbage","hello_sarkar","train"
"1222","सुनसरी वडा नं 28 मा दुई हप्तादेखि फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1223","पटकपटक गुनासो गर्दा पनि जनकपुर मा फोहोर उठ्ने गरेको छैन। अब त सहनै सकिँदैन। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1224","भक्तपुर वडा नं 3 मा दश दिनदेखि फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। टोलभरि दुर्गन्ध छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1225","रौतहट वडा नं 23 मा स्वेत कुकुरको बथानले फोहोर छरिदिन्छ। फुटपाथमा फोहोर जम्मा भएको छ। हामी सबै परेशान छौं।","garbage","hello_sarkar","train"
"1226","जुम्ला वडा नं 8 मा दुई तीन दिनदेखि फोहोर उठ्न आएको छैन। गन्धले बस्नै गाह्रो भएको छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","val"
"1227","सर्लाही मा फोहोर उठाउने गाडी समयमा आउँदैन। फोहोर सङ्कलन गर्ने गाडी आउँदैन। कहिलेसम्म यस्तै हुन्छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","test"
"1228","सुनसरी क्षेत्रमा डस्टबिन भरिएर बग्दैछ। सडकको बीचमै फोहोरको थुप्रो छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"1229","हाम्रो सिन्धुपाल्चोक वडा नं 25 मा टोलभरि दुर्गन्ध छ। बच्चालाई बिरामी पार्ने अवस्था छ। धेरै कष्ट भइरहेको छ।","garbage","hello_sarkar","train"
"1230","सङ्खुवासभा वडा नं 30 मा फोहोर सङ्कलन गर्ने गाडी आउँदैन, कचरा पेटी ओभरफ्लो भएको छ, र बिहानदेखि राति सम्म गन्ध आइरहेको छ। जिम्मेवार कसले लिन्छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"1231","घरमा बुढाबुढी हुनुहुन्छ। कपिलवस्तु वडा नं 12 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"1232","पटकपटक गुनासो गर्दा पनि रामेछाप मा फोहोर उठ्ने गरेको छैन। नागरिकलाई बिर्सिएको जस्तो छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","train"
"1233","धनगढी वडा नं 23 मा दश दिनदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन। गन्धले बस्नै गाह्रो भएको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","train"
"1234","हाम्रो ओखलढुंगा वडा नं 32 मा नाक थुनेर हिँड्नुपर्ने अवस्था छ। रोग फैलिने डर छ। अब केही गरिदिनुस्।","garbage","hello_sarkar","train"
"1235","नवलपरासी मा बसपार्कमा फोहोरमय छ। बच्चालाई बिरामी पार्ने अवस्था छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"1236","बैतडी क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। सडकको बीचमै फोहोरको थुप्रो छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","val"
"1237","पटकपटक गुनासो गर्दा पनि बाँके मा फोहोर उठ्ने गरेको छैन। कसलाई भन्ने हो थाहा छैन। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","test"
"1238","घरमा बिरामी हुनुहुन्छ। सल्यान वडा नं 18 मा गन्धले बस्नै गाह्रो भएको छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","train"
"1239","जाजरकोट मा दश दिनदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन, सरकारले ध्यान दिनुपर्छ!","garbage","hello_sarkar","train"
"1240","बागलुङ मा आज बिहानदेखि हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, अत्यन्त दुःखित छौं!","garbage","hello_sarkar","train"
"1241","राजविराज वडा नं 32 मा सुख्खा ओसिलो छुट्याए पनि एकैमा हालिन्छ। असह्य भइसकेको छ। यो मानवीय अधिकारको उल्लंघन हो।","garbage","hello_sarkar","train"
"1242","नवलपरासी मा अस्पताल अगाडि कचरा जम्मा भएको छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"1243","काठमाडौं मा चोकमा फोहोरको डंगुर छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1244","पर्सा मा विद्यालय नजिक फोहोर थुपारिएको छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"1245","भरतपुर मा चोकमा फोहोरको डंगुर छ। रोग फैलिने डर छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","train"
"1246","तानसेन वडा नं 6 मा दुई तीन दिनदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","val"
"1247","भक्तपुर क्षेत्रमा सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ। सडकको बीचमै फोहोरको थुप्रो छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","test"
"1248","बर्दिया क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। सडकको बीचमै फोहोरको थुप्रो छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1249","हेलो सरकार मार्फत गुनासो। धनगढी मा नगरपालिकाले फोहोर उठाउन छोडेको छ, कुहिएको फोहोरको गन्ध सहन सकिँदैन। तुरुन्त कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1250","चितवन वडा नं 25 मा फोहोर उठाइएको छैन, डस्टबिन भरिएर बग्दैछ, र बिहानदेखि राति सम्म गन्ध आइरहेको छ। नागरिकलाई बिर्सिएको जस्तो छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1251","बाँके वडा नं 16 मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, डस्टबिन भरिएर बग्दैछ, र असह्य दुर्गन्ध फैलिएको छ। अत्यन्त दुःखित छौं। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"1252","म सर्लाही को बासिन्दा हुँ। हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। गन्धले बस्नै गाह्रो भएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1253","म डोटी को बासिन्दा हुँ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। गन्धले बस्नै गाह्रो भएको छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1254","दैलेख मा छ दिनदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन, अब केही गरिदिनुस्!","garbage","hello_sarkar","train"
"1255","हाम्रो सिद्धार्थनगर वडा नं 31 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। मक्खी र लामखुट्टे बढेका छन्। असह्य भइसकेको छ।","garbage","hello_sarkar","train"
"1256","हुम्ला वडा नं 1 मा हप्तौँदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। गन्धले बस्नै गाह्रो भएको छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","val"
"1257","लहान वडा नं 16 मा गएको शनिबारदेखि फोहोर उठाइएको छैन। टोलभरि दुर्गन्ध छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","test"
"1258","अर्घाखाँची वडा नं 12 मा कुकुरले फोहोर छर्‍याउँछ। सडकको बीचमै फोहोरको थुप्रो छ। जिम्मेवार कसले लिन्छ।","garbage","hello_sarkar","train"
"1259","भक्तपुर मा हप्तौँदेखि फोहोर उठाइएको छैन, तुरुन्त कारबाही गरिदिनुहोस्!","garbage","hello_sarkar","train"
"1260","स्याङ्जा मा पार्कमा कचरा छ। बच्चालाई बिरामी पार्ने अवस्था छ। यो मानवीय अधिकारको उल्लंघन हो।","garbage","hello_sarkar","train"
"1261","अछाम वडा नं 14 मा बिहीबारदेखि फोहोर उठ्न आएको छैन। टोलभरि दुर्गन्ध छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"1262","काभ्रेपलाञ्चोक वडा नं 5 मा दुई तीन दिनदेखि फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। नाक थुनेर हिँड्नुपर्ने अवस्था छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"1263","हाम्रो बुटवल वडा नं 25 मा असह्य दुर्गन्ध फैलिएको छ। मक्खी र लामखुट्टे बढेका छन्। हामी सबै परेशान छौं।","garbage","hello_sarkar","train"
"1264","बिरेन्द्रनगर वडा नं 4 मा फोहोर पोल्दा सास फेर्न गाह्रो हुन्छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1265","म मोरङ को बासिन्दा हुँ। फोहोर उठाइएको छैन। नाक थुनेर हिँड्नुपर्ने अवस्था छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1266","हेलो सरकार मार्फत गुनासो। बुटवल मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, टोलभरि दुर्गन्ध छ। हामी सबै परेशान छौं।","garbage","hello_sarkar","val"
"1267","तुलसीपुर वडा नं 8 मा बाँदरले कचरा फैलाउँछ। फुटपाथमा फोहोर जम्मा भएको छ। अब केही गरिदिनुस्।","garbage","hello_sarkar","test"
"1268","पटकपटक गुनासो गर्दा पनि गुल्मी मा फोहोर उठ्ने गरेको छैन। जनतालाई यस्तो सास्ती किन। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1269","पटकपटक गुनासो गर्दा पनि धनकुटा मा फोहोर उठ्ने गरेको छैन। कामै हुँदैन यहाँ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1270","हेलो सरकार मार्फत गुनासो। वीरगन्ज मा नगरपालिकाले फोहोर उठाउन छोडेको छ, टोलभरि दुर्गन्ध छ। तुरुन्त कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1271","घरमा सानो बच्चा छ। भोजपुर वडा नं 30 मा गन्धले बस्नै गाह्रो भएको छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1272","लहान वडा नं 10 मा गएको शुक्रबारदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। नाक थुनेर हिँड्नुपर्ने अवस्था छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1273","बारा मा गाडी आउने तालिका पालना हुँदैन। नगरपालिकाले फोहोर उठाउन छोडेको छ। यो सेवा होइन, यातना हो। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"1274","रामेछाप वडा नं 29 मा नगरपालिकाले फोहोर उठाउन छोडेको छ, कचरा पेटी ओभरफ्लो भएको छ, र गन्धले बस्नै गाह्रो भएको छ। जनतालाई यस्तो सास्ती किन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1275","सप्तरी मा पार्कमा कचरा छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"1276","म ओखलढुंगा को बासिन्दा हुँ। फोहोर सङ्कलन गर्ने गाडी आउँदैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","val"
"1277","हेलो सरकार मार्फत गुनासो। मुस्ताङ मा नगरपालिकाले फोहोर उठाउन छोडेको छ, नाक थुनेर हिँड्नुपर्ने अवस्था छ। यो अन्याय हो।","garbage","hello_sarkar","test"
"1278","वीरगन्ज वडा नं 29 मा एक हप्तादेखि हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। गन्धले बस्नै गाह्रो भएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1279","इलाम मा मन्दिर वरिपरि फोहोर छ। रोग फैलिने डर छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1280","हाम्रो पाल्पा वडा नं 25 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। बच्चालाई बिरामी पार्ने अवस्था छ। असह्य भइसकेको छ।","garbage","hello_sarkar","train"
"1281","अछाम वडा नं 25 मा गएको महिनादेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन। टोलभरि दुर्गन्ध छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1282","भक्तपुर वडा नं 11 मा स्वेत कुकुरको बथानले फोहोर छरिदिन्छ। बाटोमा कचरा छरिएको छ। कामै हुँदैन यहाँ।","garbage","hello_sarkar","train"
"1283","सुर्खेत वडा नं 20 मा नगरपालिकाले फोहोर उठाउन छोडेको छ, डस्टबिन भरिएर बग्दैछ, र बिहानदेखि राति सम्म गन्ध आइरहेको छ। यो अन्याय हो। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1284","रोल्पा वडा नं 21 मा तीन दिनदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। गन्धले बस्नै गाह्रो भएको छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"1285","कलैया मा केही दिनदेखि फोहोर उठ्न आएको छैन, कसलाई भन्ने हो थाहा छैन!","garbage","hello_sarkar","train"
"1286","म तेह्रथुम को बासिन्दा हुँ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। बिहानदेखि राति सम्म गन्ध आइरहेको छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","val"
"1287","ओखलढुंगा वडा नं 6 मा मान्छेले फोहोर जलाउँदा धुवाँ फैलिन्छ। रोग फैलिने डर छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","test"
"1288","सुनसरी मा एक हप्तादेखि हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, कसलाई भन्ने हो थाहा छैन!","garbage","hello_sarkar","train"
"1289","धनगढी मा गाडी हप्ताको एक पटक मात्र आउँछ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। प्रशासनले सुन्नुपर्छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","train"
"1290","पोखरा वडा नं 18 मा गएको महिनादेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। असह्य दुर्गन्ध फैलिएको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"1291","हेलो सरकार मार्फत गुनासो। बैतडी मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, टोलभरि दुर्गन्ध छ। सरकारले ध्यान दिनुपर्छ।","garbage","hello_sarkar","train"
"1292","जुम्ला वडा नं 5 मा चार दिनदेखि फोहोर उठाइएको छैन। टोलभरि दुर्गन्ध छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","train"
"1293","सुनसरी मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। महिनौँदेखि यही अवस्था छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1294","तेह्रथुम वडा नं 6 मा छुट्याएर राखे पनि गाडीले सबै मिसाउँछ। असह्य भइसकेको छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"1295","घरमा सानो बच्चा छ। गुल्मी वडा नं 4 मा असह्य दुर्गन्ध फैलिएको छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"1296","हेलो सरकार मार्फत गुनासो। पर्सा मा फोहोर उठाइएको छैन, बिहानदेखि राति सम्म गन्ध आइरहेको छ। कहिलेसम्म यस्तै हुन्छ।","garbage","hello_sarkar","val"
"1297","धनगढी मा फोहोर उठाउने गाडीको सेवा अनियमित छ। हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। असह्य भइसकेको छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","test"
"1298","अर्घाखाँची मा लामो समयदेखि फोहोर उठाइएको छैन, कसलाई भन्ने हो थाहा छैन!","garbage","hello_sarkar","train"
"1299","मकवानपुर वडा नं 10 मा रातमा कसैले फोहोर बालिदिन्छ। मक्खी र लामखुट्टे बढेका छन्। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"1300","प्यूठान वडा नं 31 मा तीन दिनदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। असह्य दुर्गन्ध फैलिएको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1301","धादिङ वडा नं 23 मा नगरपालिकाले फोहोर उठाउन छोडेको छ, कचरा पेटी ओभरफ्लो भएको छ, र गन्धले बस्नै गाह्रो भएको छ। अत्यन्त दुःखित छौं। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"1302","पटकपटक गुनासो गर्दा पनि धनुषा मा फोहोर उठ्ने गरेको छैन। जिम्मेवार कसले लिन्छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1303","इलाम वडा नं 21 मा फोहोर सङ्कलन गर्ने गाडी आउँदैन, सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ, र नाक थुनेर हिँड्नुपर्ने अवस्था छ। कामै हुँदैन यहाँ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1304","लमजुङ वडा नं 4 मा पाँच दिनदेखि फोहोर उठाइएको छैन। गन्धले बस्नै गाह्रो भएको छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"1305","धादिङ वडा नं 27 मा फोहोर उठाइएको छैन, सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ, र गन्धले बस्नै गाह्रो भएको छ। प्रशासनले सुन्नुपर्छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"1306","पटकपटक गुनासो गर्दा पनि गुल्मी मा फोहोर उठ्ने गरेको छैन। धेरै कष्ट भइरहेको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","val"
"1307","बैतडी क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। फुटपाथमा फोहोर जम्मा भएको छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","test"
"1308","धनुषा मा फोहोरले नाली बन्द भएको छ। गएको शुक्रबारदेखि यही अवस्था छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
