text,label
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report low water pressure during peak hours in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report overflowing water tanks flooding streets in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unpredictable water timing in their locality, causing hygiene problems and affecting daily life.",water
"Residents report pipeline leakage wasting clean water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report no water supply for several days in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report unsafe water affecting children and elderly in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report muddy and contaminated drinking water in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
"Residents report irregular water supply in their locality, causing hygiene problems and affecting daily life.",water
garbage not collected since many days,garbage
dustbin full and smell everywhere,garbage
people throwing waste on roadside,garbage
garbage truck not coming regularly,garbage
burning plastic waste near houses,garbage
waste blocking drainage,garbage
dogs spreading garbage on road,garbage
bad smell from waste pile,garbage
no dustbin in our area,garbage
waste dumped near school,garbage
overflowing garbage near shops,garbage
garbage truck skipped today also,garbage
plastic everywhere after market,garbage
smell making people sick,garbage
waste thrown near river,garbage
no waste management at all,garbage
garbage burning every evening,garbage
waste not collected after festival,garbage
dustbin broken,garbage
flies and insects everywhere,garbage
road side dumping becoming normal,garbage
children playing near garbage,garbage
no proper garbage place,garbage
market waste not cleaned,garbage
garbage pile since week,garbage
waste truck comes randomly,garbage
food waste rotting,garbage
people dumping waste openly,garbage
smell unbearable,garbage
waste near hospital,garbage
overflowing bins,garbage
garbage truck broken,garbage
waste scattered after rain,garbage
no collection for days,garbage
plastic burning smoke,garbage
animals tearing waste,garbage
dustbin always full,garbage
garbage beside footpath,garbage
waste near water tap,garbage
collection stopped suddenly,garbage
dumping near temple,garbage
waste smell at night,garbage
garbage truck never comes,garbage
no cleaning staff,garbage
open dumping increasing,garbage
waste blocking road,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
"Residents report garbage bins overflowing onto the road, attracting stray animals.",garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report food waste and plastics dumped near schools creating health hazards.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report irregular waste collection schedule causing residents to dump waste openly.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report burning of garbage in open areas causing air pollution and breathing problems.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report garbage trucks skipping the area despite regular municipal tax payment.,garbage
Residents report plastic waste blocking drainage and worsening waterlogging during rain.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report broken garbage bins left unrepaired for months.,garbage
Residents report poorly managed landfill nearby spreading bad odor and insects.,garbage
Residents report no designated waste collection point forcing residents to walk far distances.,garbage
"Residents report uncollected garbage piling up for days, causing foul smell and health risks.",garbage
